decaimiento (us);evento;evento restado
40002;1707959784;1314
40002;1707959785;1315
40006;1707959786;1316
40007;1707959787;1317
40001;1707959788;1318
40007;1707959789;1319
40004;1707959790;1320
40003;1707959791;1321
40005;1707959792;1322
40003;1707959793;1323
40004;1707959794;1324
40002;1707959795;1325
40007;1707959796;1326
40004;1707959797;1327
40006;1707959798;1328
40007;1707959799;1329
40001;1707959800;1330
40007;1707959801;1331
40003;1707959802;1332
40004;1707959803;1333
40007;1707959804;1334
40007;1707959805;1335
40003;1707959806;1336
40007;1707959807;1337
40005;1707959808;1338
40003;1707959809;1339
40002;1707959810;1340
40001;1707959811;1341
40006;1707959812;1342
40004;1707959813;1343
40005;1707959814;1344
40012;1707959815;1345
40003;1707959816;1346
40008;1707959817;1347
40009;1707959818;1348
40005;1707959819;1349
40003;1707959820;1350
40003;1707959821;1351
40005;1707959822;1352
40008;1707959823;1353
840;1707959823;1353
40002;1707959824;1354
40001;1707959825;1355
40006;1707959826;1356
40000;1707959827;1357
40001;1707959828;1358
40007;1707959829;1359
40003;1707959830;1360
40003;1707959831;1361
40004;1707959832;1362
40005;1707959833;1363
40006;1707959834;1364
40002;1707959835;1365
40007;1707959836;1366
40004;1707959837;1367
40008;1707959838;1368
40006;1707959839;1369
40006;1707959840;1370
40002;1707959841;1371
40007;1707959842;1372
40000;1707959843;1373
40005;1707959844;1374
40006;1707959845;1375
40003;1707959846;1376
40005;1707959847;1377
40004;1707959848;1378
40007;1707959849;1379
40004;1707959850;1380
40003;1707959851;1381
40005;1707959852;1382
40003;1707959853;1383
40005;1707959854;1384
40004;1707959855;1385
40003;1707959856;1386
40003;1707959857;1387
40004;1707959858;1388
40003;1707959859;1389
40003;1707959860;1390
40002;1707959861;1391
40002;1707959862;1392
40002;1707959863;1393
40006;1707959864;1394
40004;1707959865;1395
40003;1707959866;1396
40008;1707959867;1397
40005;1707959868;1398
40004;1707959869;1399
8640;1707959870;1400
40003;1707959870;1400
40006;1707959871;1401
40003;1707959872;1402
40009;1707959873;1403
40007;1707959874;1404
40006;1707959875;1405
40003;1707959876;1406
40005;1707959877;1407
40002;1707959878;1408
40003;1707959879;1409
40002;1707959880;1410
40004;1707959881;1411
40004;1707959882;1412
40005;1707959883;1413
40003;1707959884;1414
40005;1707959885;1415
40007;1707959886;1416
40000;1707959887;1417
40005;1707959888;1418
40003;1707959889;1419
40008;1707959890;1420
40004;1707959891;1421
40004;1707959892;1422
40002;1707959893;1423
40006;1707959894;1424
40005;1707959895;1425
2460;1707959896;1426
40007;1707959896;1426
40002;1707959897;1427
40005;1707959898;1428
40002;1707959899;1429
40004;1707959900;1430
40004;1707959901;1431
40005;1707959902;1432
40009;1707959903;1433
40002;1707959904;1434
40006;1707959905;1435
40001;1707959906;1436
40006;1707959907;1437
40002;1707959908;1438
40004;1707959909;1439
40005;1707959910;1440
40004;1707959911;1441
40004;1707959912;1442
40004;1707959913;1443
40004;1707959914;1444
40005;1707959915;1445
40004;1707959916;1446
40006;1707959917;1447
320;1707959918;1448
40003;1707959918;1448
40004;1707959919;1449
40004;1707959920;1450
40004;1707959921;1451
40006;1707959922;1452
40006;1707959923;1453
40004;1707959924;1454
40010;1707959925;1455
40005;1707959926;1456
40005;1707959927;1457
40005;1707959928;1458
40003;1707959929;1459
40005;1707959930;1460
40007;1707959931;1461
40002;1707959932;1462
40005;1707959933;1463
40002;1707959934;1464
40003;1707959935;1465
40005;1707959936;1466
40003;1707959937;1467
40003;1707959938;1468
40005;1707959939;1469
40003;1707959940;1470
40008;1707959941;1471
40007;1707959942;1472
40005;1707959943;1473
40004;1707959944;1474
40008;1707959945;1475
40006;1707959946;1476
40005;1707959947;1477
40005;1707959948;1478
40003;1707959949;1479
40007;1707959950;1480
40003;1707959951;1481
40007;1707959952;1482
40001;1707959953;1483
40006;1707959954;1484
40006;1707959955;1485
40003;1707959956;1486
40005;1707959957;1487
40003;1707959958;1488
40005;1707959959;1489
40007;1707959960;1490
40002;1707959961;1491
40006;1707959962;1492
40006;1707959963;1493
40008;1707959964;1494
40002;1707959965;1495
40006;1707959966;1496
40001;1707959967;1497
40002;1707959968;1498
40005;1707959969;1499
40003;1707959970;1500
40006;1707959971;1501
40005;1707959972;1502
40002;1707959973;1503
40006;1707959974;1504
40005;1707959975;1505
40004;1707959976;1506
40005;1707959977;1507
40005;1707959978;1508
40006;1707959979;1509
1580;1707959980;1510
40007;1707959980;1510
40004;1707959981;1511
40006;1707959982;1512
40005;1707959983;1513
40002;1707959984;1514
40005;1707959985;1515
40004;1707959986;1516
40002;1707959987;1517
40004;1707959988;1518
40006;1707959989;1519
40003;1707959990;1520
40004;1707959991;1521
1320;1707959992;1522
40006;1707959992;1522
40007;1707959993;1523
40008;1707959994;1524
40002;1707959995;1525
40004;1707959996;1526
40005;1707959997;1527
40005;1707959998;1528
40006;1707959999;1529
40003;1707960000;1530
40005;1707960001;1531
40005;1707960002;1532
40005;1707960003;1533
40000;1707960004;1534
40007;1707960005;1535
40004;1707960006;1536
40002;1707960007;1537
40008;1707960008;1538
40004;1707960009;1539
40005;1707960010;1540
40000;1707960011;1541
40007;1707960012;1542
40005;1707960013;1543
40005;1707960014;1544
40001;1707960015;1545
40004;1707960016;1546
40006;1707960017;1547
40003;1707960018;1548
40005;1707960019;1549
40002;1707960020;1550
40002;1707960021;1551
40004;1707960022;1552
40004;1707960023;1553
40004;1707960024;1554
40003;1707960025;1555
40004;1707960026;1556
40005;1707960027;1557
40000;1707960028;1558
40009;1707960029;1559
40005;1707960030;1560
40002;1707960031;1561
40006;1707960032;1562
40004;1707960033;1563
40006;1707960035;1565
40006;1707960036;1566
40004;1707960037;1567
40004;1707960038;1568
40006;1707960039;1569
40001;1707960040;1570
40003;1707960041;1571
40005;1707960042;1572
40006;1707960043;1573
40005;1707960044;1574
40005;1707960045;1575
40007;1707960046;1576
40004;1707960047;1577
40006;1707960048;1578
40003;1707960049;1579
40006;1707960050;1580
40002;1707960051;1581
40008;1707960052;1582
40004;1707960053;1583
40009;1707960054;1584
40005;1707960055;1585
800;1707960055;1585
40007;1707960056;1586
40003;1707960057;1587
40007;1707960058;1588
40005;1707960059;1589
40004;1707960060;1590
40007;1707960061;1591
40007;1707960062;1592
40003;1707960063;1593
40010;1707960064;1594
40002;1707960065;1595
40003;1707960066;1596
40004;1707960067;1597
40005;1707960068;1598
40006;1707960069;1599
40006;1707960070;1600
40003;1707960071;1601
40005;1707960072;1602
40006;1707960073;1603
40004;1707960074;1604
40005;1707960075;1605
40005;1707960076;1606
40001;1707960077;1607
40006;1707960078;1608
40003;1707960079;1609
40004;1707960080;1610
40008;1707960081;1611
40004;1707960082;1612
40005;1707960083;1613
40004;1707960084;1614
40004;1707960085;1615
40004;1707960086;1616
40004;1707960087;1617
40003;1707960088;1618
40007;1707960089;1619
40004;1707960090;1620
40006;1707960091;1621
40005;1707960092;1622
40004;1707960093;1623
40007;1707960094;1624
40006;1707960095;1625
40005;1707960096;1626
40001;1707960097;1627
40002;1707960098;1628
3020;1707960098;1628
40005;1707960099;1629
40002;1707960100;1630
40006;1707960101;1631
40008;1707960102;1632
40010;1707960103;1633
40005;1707960104;1634
40005;1707960105;1635
40008;1707960106;1636
40007;1707960107;1637
40004;1707960108;1638
40008;1707960109;1639
40005;1707960110;1640
40006;1707960111;1641
40005;1707960112;1642
40007;1707960113;1643
40007;1707960114;1644
40003;1707960115;1645
40007;1707960116;1646
40005;1707960117;1647
40001;1707960118;1648
40005;1707960119;1649
40006;1707960120;1650
40004;1707960121;1651
40004;1707960122;1652
1160;1707960122;1652
40013;1707960123;1653
40004;1707960124;1654
40006;1707960125;1655
40003;1707960126;1656
40006;1707960127;1657
40008;1707960128;1658
40002;1707960129;1659
40010;1707960130;1660
40003;1707960131;1661
40010;1707960132;1662
40006;1707960133;1663
40004;1707960134;1664
40003;1707960135;1665
40006;1707960136;1666
40010;1707960137;1667
40004;1707960138;1668
40006;1707960139;1669
40007;1707960140;1670
40003;1707960141;1671
40005;1707960142;1672
40002;1707960143;1673
40004;1707960144;1674
40008;1707960145;1675
40007;1707960146;1676
40009;1707960147;1677
40003;1707960148;1678
40009;1707960149;1679
40002;1707960150;1680
40007;1707960151;1681
40011;1707960152;1682
40004;1707960153;1683
40006;1707960154;1684
40009;1707960155;1685
40012;1707960156;1686
40005;1707960157;1687
40008;1707960158;1688
40009;1707960159;1689
40011;1707960160;1690
40009;1707960161;1691
40006;1707960162;1692
40011;1707960163;1693
40006;1707960164;1694
40010;1707960165;1695
40005;1707960166;1696
40009;1707960167;1697
40010;1707960168;1698
40008;1707960169;1699
40007;1707960170;1700
40010;1707960171;1701
40016;1707960172;1702
40010;1707960173;1703
40011;1707960174;1704
40004;1707960175;1705
40007;1707960176;1706
40011;1707960177;1707
40003;1707960178;1708
40007;1707960179;1709
40011;1707960180;1710
40013;1707960181;1711
40007;1707960182;1712
40012;1707960183;1713
40017;1707960184;1714
40010;1707960185;1715
40010;1707960186;1716
40007;1707960187;1717
40009;1707960188;1718
40008;1707960189;1719
40009;1707960190;1720
40004;1707960191;1721
40008;1707960192;1722
40012;1707960193;1723
40008;1707960194;1724
40006;1707960195;1725
40014;1707960196;1726
40013;1707960197;1727
40017;1707960198;1728
40009;1707960199;1729
40011;1707960200;1730
40007;1707960201;1731
40013;1707960202;1732
40006;1707960203;1733
40014;1707960204;1734
40008;1707960205;1735
40014;1707960206;1736
40008;1707960207;1737
40009;1707960208;1738
40009;1707960209;1739
40012;1707960210;1740
40006;1707960211;1741
40012;1707960212;1742
40012;1707960213;1743
40012;1707960214;1744
2100;1707960214;1744
40009;1707960215;1745
40008;1707960216;1746
40014;1707960217;1747
40004;1707960218;1748
40005;1707960219;1749
40003;1707960220;1750
40007;1707960221;1751
40011;1707960222;1752
40011;1707960223;1753
40011;1707960224;1754
40010;1707960225;1755
40007;1707960226;1756
40006;1707960227;1757
40009;1707960228;1758
40015;1707960229;1759
40014;1707960230;1760
40011;1707960231;1761
40012;1707960232;1762
40007;1707960233;1763
40012;1707960234;1764
40009;1707960235;1765
40008;1707960236;1766
40013;1707960237;1767
40011;1707960238;1768
40005;1707960239;1769
40010;1707960240;1770
40007;1707960241;1771
40008;1707960242;1772
40007;1707960243;1773
40007;1707960244;1774
40006;1707960245;1775
40015;1707960246;1776
40011;1707960247;1777
40004;1707960248;1778
40005;1707960249;1779
40009;1707960250;1780
40004;1707960251;1781
40009;1707960252;1782
40011;1707960253;1783
40009;1707960254;1784
40008;1707960255;1785
40005;1707960256;1786
40009;1707960257;1787
40007;1707960258;1788
40004;1707960259;1789
40007;1707960260;1790
40007;1707960261;1791
40007;1707960262;1792
40007;1707960263;1793
40012;1707960264;1794
40006;1707960265;1795
40011;1707960266;1796
40008;1707960267;1797
40007;1707960268;1798
40005;1707960269;1799
40013;1707960270;1800
40007;1707960271;1801
40012;1707960272;1802
40015;1707960273;1803
40003;1707960274;1804
40005;1707960275;1805
40007;1707960276;1806
40007;1707960277;1807
40008;1707960278;1808
40006;1707960279;1809
40010;1707960280;1810
40011;1707960281;1811
40007;1707960282;1812
620;1707960283;1813
40005;1707960283;1813
40010;1707960284;1814
40004;1707960285;1815
40006;1707960286;1816
40010;1707960287;1817
40010;1707960288;1818
40009;1707960289;1819
40005;1707960290;1820
40006;1707960291;1821
40010;1707960292;1822
40004;1707960293;1823
40009;1707960294;1824
40009;1707960295;1825
40004;1707960296;1826
40007;1707960297;1827
40005;1707960298;1828
40008;1707960299;1829
40004;1707960300;1830
40008;1707960301;1831
40009;1707960302;1832
40010;1707960303;1833
40007;1707960304;1834
40005;1707960305;1835
40005;1707960306;1836
40015;1707960307;1837
40006;1707960308;1838
40005;1707960309;1839
40004;1707960310;1840
40005;1707960311;1841
40004;1707960312;1842
40008;1707960313;1843
40005;1707960314;1844
40006;1707960315;1845
40005;1707960316;1846
40006;1707960317;1847
40010;1707960318;1848
40006;1707960319;1849
40006;1707960320;1850
40008;1707960321;1851
40004;1707960322;1852
40010;1707960323;1853
40005;1707960324;1854
40004;1707960325;1855
40007;1707960326;1856
40006;1707960327;1857
40004;1707960328;1858
40007;1707960329;1859
40006;1707960330;1860
40004;1707960331;1861
40008;1707960332;1862
40009;1707960333;1863
40008;1707960334;1864
40005;1707960335;1865
40006;1707960336;1866
40005;1707960337;1867
40002;1707960338;1868
40008;1707960339;1869
40005;1707960340;1870
40009;1707960341;1871
40005;1707960342;1872
40012;1707960343;1873
40011;1707960344;1874
40008;1707960345;1875
40004;1707960346;1876
40010;1707960347;1877
40006;1707960348;1878
40007;1707960349;1879
40006;1707960350;1880
40010;1707960351;1881
40005;1707960352;1882
40003;1707960353;1883
40006;1707960354;1884
40005;1707960355;1885
40005;1707960356;1886
40012;1707960357;1887
40005;1707960358;1888
40005;1707960359;1889
40007;1707960360;1890
40007;1707960361;1891
40002;1707960362;1892
40006;1707960363;1893
40006;1707960364;1894
40006;1707960365;1895
40006;1707960366;1896
40007;1707960367;1897
40004;1707960368;1898
40007;1707960369;1899
40008;1707960370;1900
40006;1707960371;1901
40012;1707960372;1902
40005;1707960373;1903
40009;1707960374;1904
40014;1707960375;1905
40013;1707960376;1906
40008;1707960377;1907
40012;1707960378;1908
40006;1707960379;1909
40005;1707960380;1910
40004;1707960381;1911
40010;1707960382;1912
40006;1707960383;1913
40003;1707960384;1914
40006;1707960385;1915
40005;1707960386;1916
40007;1707960387;1917
40006;1707960388;1918
40007;1707960389;1919
40003;1707960390;1920
40007;1707960391;1921
40009;1707960392;1922
40005;1707960393;1923
40008;1707960394;1924
40007;1707960395;1925
40007;1707960396;1926
40005;1707960397;1927
40004;1707960398;1928
40010;1707960399;1929
40007;1707960400;1930
40005;1707960401;1931
120;1707960402;1932
40012;1707960402;1932
40010;1707960403;1933
40005;1707960404;1934
40005;1707960405;1935
40008;1707960406;1936
40012;1707960407;1937
40006;1707960408;1938
40007;1707960409;1939
40004;1707960410;1940
40006;1707960411;1941
40010;1707960412;1942
40005;1707960413;1943
820;1707960414;1944
40004;1707960414;1944
40009;1707960415;1945
40004;1707960416;1946
40007;1707960417;1947
40005;1707960418;1948
40008;1707960419;1949
40004;1707960420;1950
40004;1707960421;1951
40009;1707960422;1952
40004;1707960423;1953
